2024-08-03 01:05:00,168 INFO    StreamThr :10105 [internal.py:wandb_internal():85] W&B internal server running at pid: 10105, started at: 2024-08-03 01:05:00.165587
2024-08-03 01:05:10,903 INFO    Thread-12 :10105 [dir_watcher.py:_on_file_modified():288] file/dir modified: /mnt/c/Users/M207/Desktop/kang/code_factory/Soccer_Metrics_Lab/gim/wandb/run-20240803_010500-89n1ex3h/files/config.yaml
2024-08-03 01:05:10,905 INFO    Thread-12 :10105 [dir_watcher.py:_on_file_created():271] file/dir created: /mnt/c/Users/M207/Desktop/kang/code_factory/Soccer_Metrics_Lab/gim/wandb/run-20240803_010500-89n1ex3h/files/wandb-metadata.json
2024-08-03 01:05:10,907 INFO    Thread-12 :10105 [dir_watcher.py:_on_file_created():271] file/dir created: /mnt/c/Users/M207/Desktop/kang/code_factory/Soccer_Metrics_Lab/gim/wandb/run-20240803_010500-89n1ex3h/files/requirements.txt
2024-08-03 01:05:10,962 INFO    wandb-upload_0:10105 [upload_job.py:push():130] Uploaded file /tmp/tmpzl8_hdh7wandb/4m21p9q7-wandb-metadata.json
2024-08-03 01:05:10,976 INFO    SenderThread:10105 [sender.py:send_run():1035] updated run: 89n1ex3h
2024-08-03 01:05:10,977 DEBUG   SenderThread:10105 [sender.py:send():379] send: telemetry
2024-08-03 01:05:10,977 DEBUG   HandlerThread:10105 [handler.py:handle_request():158] handle_request: status_report
2024-08-03 01:05:10,982 DEBUG   SenderThread:10105 [sender.py:send():379] send: config
2024-08-03 01:05:11,318 DEBUG   HandlerThread:10105 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-03 01:05:11,909 INFO    Thread-12 :10105 [dir_watcher.py:_on_file_created():271] file/dir created: /mnt/c/Users/M207/Desktop/kang/code_factory/Soccer_Metrics_Lab/gim/wandb/run-20240803_010500-89n1ex3h/files/output.log
2024-08-03 01:05:12,319 DEBUG   HandlerThread:10105 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-03 01:05:13,267 DEBUG   HandlerThread:10105 [handler.py:handle_request():158] handle_request: partial_history
2024-08-03 01:05:13,269 DEBUG   HandlerThread:10105 [handler.py:handle_request():158] handle_request: partial_history
2024-08-03 01:05:13,270 DEBUG   SenderThread:10105 [sender.py:send():379] send: history
2024-08-03 01:05:13,271 DEBUG   SenderThread:10105 [sender.py:send_request():406] send_request: summary_record
2024-08-03 01:05:13,276 INFO    SenderThread:10105 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2024-08-03 01:05:13,280 DEBUG   SenderThread:10105 [sender.py:send():379] send: history
2024-08-03 01:05:13,281 DEBUG   SenderThread:10105 [sender.py:send_request():406] send_request: summary_record
2024-08-03 01:05:13,303 INFO    SenderThread:10105 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2024-08-03 01:05:13,319 DEBUG   HandlerThread:10105 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-03 01:05:13,926 INFO    Thread-12 :10105 [dir_watcher.py:_on_file_modified():288] file/dir modified: /mnt/c/Users/M207/Desktop/kang/code_factory/Soccer_Metrics_Lab/gim/wandb/run-20240803_010500-89n1ex3h/files/output.log
2024-08-03 01:05:13,926 INFO    Thread-12 :10105 [dir_watcher.py:_on_file_created():271] file/dir created: /mnt/c/Users/M207/Desktop/kang/code_factory/Soccer_Metrics_Lab/gim/wandb/run-20240803_010500-89n1ex3h/files/wandb-summary.json
2024-08-03 01:05:15,957 INFO    Thread-12 :10105 [dir_watcher.py:_on_file_modified():288] file/dir modified: /mnt/c/Users/M207/Desktop/kang/code_factory/Soccer_Metrics_Lab/gim/wandb/run-20240803_010500-89n1ex3h/files/output.log
2024-08-03 01:05:16,688 DEBUG   HandlerThread:10105 [handler.py:handle_request():158] handle_request: status_report
2024-08-03 01:05:21,690 DEBUG   HandlerThread:10105 [handler.py:handle_request():158] handle_request: status_report
2024-08-03 01:05:26,693 DEBUG   HandlerThread:10105 [handler.py:handle_request():158] handle_request: status_report
2024-08-03 01:05:31,698 DEBUG   HandlerThread:10105 [handler.py:handle_request():158] handle_request: status_report
2024-08-03 01:05:32,277 INFO    Thread-12 :10105 [dir_watcher.py:_on_file_modified():288] file/dir modified: /mnt/c/Users/M207/Desktop/kang/code_factory/Soccer_Metrics_Lab/gim/wandb/run-20240803_010500-89n1ex3h/files/config.yaml
2024-08-03 01:05:37,013 DEBUG   HandlerThread:10105 [handler.py:handle_request():158] handle_request: status_report
2024-08-03 01:05:42,016 DEBUG   HandlerThread:10105 [handler.py:handle_request():158] handle_request: status_report
2024-08-03 01:05:47,018 DEBUG   HandlerThread:10105 [handler.py:handle_request():158] handle_request: status_report
2024-08-03 01:05:52,020 DEBUG   HandlerThread:10105 [handler.py:handle_request():158] handle_request: status_report
2024-08-03 01:05:57,024 DEBUG   HandlerThread:10105 [handler.py:handle_request():158] handle_request: status_report
2024-08-03 01:06:00,938 DEBUG   SystemMonitor:10105 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-08-03 01:06:00,943 DEBUG   SenderThread:10105 [sender.py:send():379] send: stats
2024-08-03 01:06:02,947 DEBUG   HandlerThread:10105 [handler.py:handle_request():158] handle_request: status_report
2024-08-03 01:06:07,949 DEBUG   HandlerThread:10105 [handler.py:handle_request():158] handle_request: status_report
2024-08-03 01:06:12,951 DEBUG   HandlerThread:10105 [handler.py:handle_request():158] handle_request: status_report
2024-08-03 01:06:17,955 DEBUG   HandlerThread:10105 [handler.py:handle_request():158] handle_request: status_report
2024-08-03 01:06:22,958 DEBUG   HandlerThread:10105 [handler.py:handle_request():158] handle_request: status_report
2024-08-03 01:06:27,960 DEBUG   HandlerThread:10105 [handler.py:handle_request():158] handle_request: status_report
2024-08-03 01:06:30,945 DEBUG   SenderThread:10105 [sender.py:send():379] send: stats
2024-08-03 01:06:33,951 DEBUG   HandlerThread:10105 [handler.py:handle_request():158] handle_request: status_report
2024-08-03 01:06:38,953 DEBUG   HandlerThread:10105 [handler.py:handle_request():158] handle_request: status_report
2024-08-03 01:06:43,957 DEBUG   HandlerThread:10105 [handler.py:handle_request():158] handle_request: status_report
2024-08-03 01:06:48,960 DEBUG   HandlerThread:10105 [handler.py:handle_request():158] handle_request: status_report
2024-08-03 01:06:53,962 DEBUG   HandlerThread:10105 [handler.py:handle_request():158] handle_request: status_report
2024-08-03 01:06:58,965 DEBUG   HandlerThread:10105 [handler.py:handle_request():158] handle_request: status_report
2024-08-03 01:07:00,946 DEBUG   SenderThread:10105 [sender.py:send():379] send: stats
2024-08-03 01:07:04,950 DEBUG   HandlerThread:10105 [handler.py:handle_request():158] handle_request: status_report
2024-08-03 01:07:09,954 DEBUG   HandlerThread:10105 [handler.py:handle_request():158] handle_request: status_report
2024-08-03 01:07:14,957 DEBUG   HandlerThread:10105 [handler.py:handle_request():158] handle_request: status_report
2024-08-03 01:07:19,959 DEBUG   HandlerThread:10105 [handler.py:handle_request():158] handle_request: status_report
2024-08-03 01:07:24,960 DEBUG   HandlerThread:10105 [handler.py:handle_request():158] handle_request: status_report
2024-08-03 01:07:29,963 DEBUG   HandlerThread:10105 [handler.py:handle_request():158] handle_request: status_report
2024-08-03 01:07:30,947 DEBUG   SenderThread:10105 [sender.py:send():379] send: stats
2024-08-03 01:07:35,950 DEBUG   HandlerThread:10105 [handler.py:handle_request():158] handle_request: status_report
2024-08-03 01:07:40,952 DEBUG   HandlerThread:10105 [handler.py:handle_request():158] handle_request: status_report
2024-08-03 01:07:45,954 DEBUG   HandlerThread:10105 [handler.py:handle_request():158] handle_request: status_report
2024-08-03 01:07:50,956 DEBUG   HandlerThread:10105 [handler.py:handle_request():158] handle_request: status_report
2024-08-03 01:07:55,958 DEBUG   HandlerThread:10105 [handler.py:handle_request():158] handle_request: status_report
2024-08-03 01:08:00,948 DEBUG   SenderThread:10105 [sender.py:send():379] send: stats
2024-08-03 01:08:01,950 DEBUG   HandlerThread:10105 [handler.py:handle_request():158] handle_request: status_report
2024-08-03 01:08:06,952 DEBUG   HandlerThread:10105 [handler.py:handle_request():158] handle_request: status_report
2024-08-03 01:08:11,953 DEBUG   HandlerThread:10105 [handler.py:handle_request():158] handle_request: status_report
2024-08-03 01:08:16,956 DEBUG   HandlerThread:10105 [handler.py:handle_request():158] handle_request: status_report
2024-08-03 01:08:21,957 DEBUG   HandlerThread:10105 [handler.py:handle_request():158] handle_request: status_report
2024-08-03 01:08:26,959 DEBUG   HandlerThread:10105 [handler.py:handle_request():158] handle_request: status_report
2024-08-03 01:08:30,948 DEBUG   SenderThread:10105 [sender.py:send():379] send: stats
2024-08-03 01:08:32,950 DEBUG   HandlerThread:10105 [handler.py:handle_request():158] handle_request: status_report
2024-08-03 01:08:37,952 DEBUG   HandlerThread:10105 [handler.py:handle_request():158] handle_request: status_report
2024-08-03 01:08:42,954 DEBUG   HandlerThread:10105 [handler.py:handle_request():158] handle_request: status_report
2024-08-03 01:08:47,955 DEBUG   HandlerThread:10105 [handler.py:handle_request():158] handle_request: status_report
2024-08-03 01:08:52,956 DEBUG   HandlerThread:10105 [handler.py:handle_request():158] handle_request: status_report
2024-08-03 01:08:57,958 DEBUG   HandlerThread:10105 [handler.py:handle_request():158] handle_request: status_report
2024-08-03 01:09:00,949 DEBUG   SenderThread:10105 [sender.py:send():379] send: stats
2024-08-03 01:09:03,951 DEBUG   HandlerThread:10105 [handler.py:handle_request():158] handle_request: status_report
